timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 16:27:55.358, 83 %, 71 %, 5841 MiB, 12288 MiB, 59, 119.94 W
2026/01/19 16:27:56.371, 86 %, 76 %, 5841 MiB, 12288 MiB, 59, 120.06 W
2026/01/19 16:27:57.383, 88 %, 78 %, 5841 MiB, 12288 MiB, 60, 120.91 W
2026/01/19 16:27:58.384, 85 %, 72 %, 5842 MiB, 12288 MiB, 60, 122.15 W
2026/01/19 16:27:59.406, 85 %, 75 %, 5831 MiB, 12288 MiB, 61, 122.58 W
2026/01/19 16:28:00.419, 83 %, 72 %, 5831 MiB, 12288 MiB, 61, 118.82 W
2026/01/19 16:28:01.432, 82 %, 72 %, 5831 MiB, 12288 MiB, 61, 119.62 W
2026/01/19 16:28:02.445, 86 %, 76 %, 5821 MiB, 12288 MiB, 61, 122.21 W
2026/01/19 16:28:03.447, 88 %, 76 %, 5821 MiB, 12288 MiB, 62, 122.96 W
2026/01/19 16:28:04.464, 88 %, 77 %, 5831 MiB, 12288 MiB, 62, 122.54 W
2026/01/19 16:28:05.465, 88 %, 75 %, 5893 MiB, 12288 MiB, 62, 124.57 W
2026/01/19 16:28:06.466, 87 %, 76 %, 5894 MiB, 12288 MiB, 63, 125.55 W
2026/01/19 16:28:07.468, 86 %, 75 %, 5916 MiB, 12288 MiB, 63, 124.76 W
2026/01/19 16:28:08.469, 87 %, 74 %, 5901 MiB, 12288 MiB, 63, 124.11 W
2026/01/19 16:28:09.470, 86 %, 76 %, 5854 MiB, 12288 MiB, 63, 121.17 W
2026/01/19 16:28:10.471, 88 %, 78 %, 5857 MiB, 12288 MiB, 63, 124.35 W
2026/01/19 16:28:11.472, 87 %, 67 %, 5857 MiB, 12288 MiB, 62, 124.04 W
2026/01/19 16:28:12.480, 85 %, 75 %, 5846 MiB, 12288 MiB, 62, 123.62 W
2026/01/19 16:28:13.644, 88 %, 75 %, 5843 MiB, 12288 MiB, 62, 125.15 W
2026/01/19 16:28:14.662, 89 %, 78 %, 5831 MiB, 12288 MiB, 62, 122.72 W
2026/01/19 16:28:15.691, 88 %, 77 %, 5842 MiB, 12288 MiB, 62, 124.26 W
2026/01/19 16:28:16.711, 85 %, 73 %, 5903 MiB, 12288 MiB, 62, 120.23 W
2026/01/19 16:28:17.722, 87 %, 76 %, 5887 MiB, 12288 MiB, 62, 122.98 W
2026/01/19 16:28:18.742, 88 %, 76 %, 5830 MiB, 12288 MiB, 61, 123.85 W
2026/01/19 16:28:19.763, 82 %, 72 %, 5842 MiB, 12288 MiB, 61, 122.59 W
2026/01/19 16:28:20.774, 83 %, 73 %, 5843 MiB, 12288 MiB, 61, 122.40 W
2026/01/19 16:28:21.785, 81 %, 69 %, 5858 MiB, 12288 MiB, 61, 120.55 W
2026/01/19 16:28:22.786, 87 %, 76 %, 5858 MiB, 12288 MiB, 61, 121.29 W
2026/01/19 16:28:23.795, 80 %, 70 %, 5836 MiB, 12288 MiB, 61, 119.74 W
