timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 16:26:53.607, 85 %, 75 %, 5879 MiB, 12288 MiB, 58, 121.11 W
2026/01/19 16:26:54.614, 87 %, 75 %, 5831 MiB, 12288 MiB, 58, 121.94 W
2026/01/19 16:26:55.621, 86 %, 75 %, 5843 MiB, 12288 MiB, 58, 119.95 W
2026/01/19 16:26:56.627, 85 %, 75 %, 5845 MiB, 12288 MiB, 59, 120.14 W
2026/01/19 16:26:57.636, 88 %, 76 %, 5863 MiB, 12288 MiB, 58, 119.38 W
2026/01/19 16:26:58.644, 0 %, 0 %, 5858 MiB, 12288 MiB, 55, 56.48 W
2026/01/19 16:26:59.655, 0 %, 0 %, 5849 MiB, 12288 MiB, 53, 45.53 W
2026/01/19 16:27:00.673, 2 %, 0 %, 5912 MiB, 12288 MiB, 53, 28.45 W
2026/01/19 16:27:01.688, 3 %, 0 %, 5839 MiB, 12288 MiB, 53, 26.31 W
2026/01/19 16:27:02.701, 3 %, 3 %, 5823 MiB, 12288 MiB, 52, 20.97 W
2026/01/19 16:27:03.712, 3 %, 3 %, 5822 MiB, 12288 MiB, 52, 16.36 W
2026/01/19 16:27:04.722, 3 %, 4 %, 5822 MiB, 12288 MiB, 52, 15.58 W
2026/01/19 16:27:05.725, 3 %, 5 %, 5893 MiB, 12288 MiB, 52, 15.29 W
2026/01/19 16:27:06.727, 3 %, 6 %, 5893 MiB, 12288 MiB, 51, 15.15 W
2026/01/19 16:27:07.728, 5 %, 5 %, 5893 MiB, 12288 MiB, 51, 15.20 W
2026/01/19 16:27:08.729, 5 %, 5 %, 5893 MiB, 12288 MiB, 51, 15.16 W
2026/01/19 16:27:09.731, 5 %, 4 %, 5821 MiB, 12288 MiB, 51, 15.17 W
2026/01/19 16:27:10.733, 5 %, 8 %, 5893 MiB, 12288 MiB, 51, 15.33 W
2026/01/19 16:27:11.734, 4 %, 4 %, 5893 MiB, 12288 MiB, 51, 15.14 W
2026/01/19 16:27:12.735, 3 %, 6 %, 5893 MiB, 12288 MiB, 51, 14.85 W
2026/01/19 16:27:13.747, 3 %, 6 %, 5879 MiB, 12288 MiB, 51, 15.08 W
2026/01/19 16:27:14.769, 1 %, 0 %, 5850 MiB, 12288 MiB, 53, 33.32 W
2026/01/19 16:27:15.784, 0 %, 0 %, 5850 MiB, 12288 MiB, 53, 40.04 W
2026/01/19 16:27:16.795, 0 %, 0 %, 5848 MiB, 12288 MiB, 53, 39.97 W
2026/01/19 16:27:17.808, 0 %, 2 %, 5844 MiB, 12288 MiB, 52, 27.55 W
2026/01/19 16:27:18.818, 4 %, 5 %, 5826 MiB, 12288 MiB, 51, 15.28 W
2026/01/19 16:27:19.832, 4 %, 4 %, 5826 MiB, 12288 MiB, 51, 14.92 W
2026/01/19 16:27:20.842, 4 %, 4 %, 5843 MiB, 12288 MiB, 51, 14.92 W
2026/01/19 16:27:21.850, 3 %, 8 %, 5843 MiB, 12288 MiB, 51, 14.84 W
2026/01/19 16:27:22.858, 3 %, 6 %, 5821 MiB, 12288 MiB, 51, 15.09 W
2026/01/19 16:27:23.869, 3 %, 4 %, 5821 MiB, 12288 MiB, 51, 15.09 W
2026/01/19 16:27:24.877, 6 %, 10 %, 5841 MiB, 12288 MiB, 51, 14.93 W
2026/01/19 16:27:25.884, 3 %, 8 %, 5837 MiB, 12288 MiB, 51, 14.90 W
2026/01/19 16:27:26.901, 3 %, 5 %, 5828 MiB, 12288 MiB, 51, 14.98 W
2026/01/19 16:27:27.913, 3 %, 6 %, 5819 MiB, 12288 MiB, 51, 14.95 W
2026/01/19 16:27:28.933, 3 %, 5 %, 5819 MiB, 12288 MiB, 51, 15.02 W
2026/01/19 16:27:29.944, 8 %, 12 %, 5842 MiB, 12288 MiB, 51, 15.03 W
2026/01/19 16:27:30.955, 0 %, 0 %, 5904 MiB, 12288 MiB, 52, 24.61 W
2026/01/19 16:27:31.962, 0 %, 0 %, 5902 MiB, 12288 MiB, 52, 39.99 W
2026/01/19 16:27:32.964, 1 %, 0 %, 5880 MiB, 12288 MiB, 52, 39.95 W
2026/01/19 16:27:33.966, 1 %, 0 %, 5831 MiB, 12288 MiB, 53, 39.98 W
2026/01/19 16:27:34.968, 5 %, 4 %, 5853 MiB, 12288 MiB, 51, 23.12 W
2026/01/19 16:27:35.969, 5 %, 6 %, 5859 MiB, 12288 MiB, 51, 15.51 W
2026/01/19 16:27:36.971, 3 %, 6 %, 5854 MiB, 12288 MiB, 51, 15.06 W
2026/01/19 16:27:37.973, 5 %, 6 %, 5835 MiB, 12288 MiB, 51, 15.01 W
2026/01/19 16:27:38.976, 5 %, 6 %, 5835 MiB, 12288 MiB, 51, 14.95 W
2026/01/19 16:27:39.977, 3 %, 4 %, 5853 MiB, 12288 MiB, 51, 14.96 W
2026/01/19 16:27:40.979, 3 %, 5 %, 5905 MiB, 12288 MiB, 50, 14.88 W
2026/01/19 16:27:41.987, 3 %, 4 %, 5901 MiB, 12288 MiB, 50, 14.76 W
2026/01/19 16:27:42.999, 11 %, 7 %, 5921 MiB, 12288 MiB, 50, 15.22 W
2026/01/19 16:27:44.168, 4 %, 4 %, 5906 MiB, 12288 MiB, 50, 15.00 W
2026/01/19 16:27:45.193, 4 %, 6 %, 5853 MiB, 12288 MiB, 50, 15.01 W
2026/01/19 16:27:46.217, 4 %, 6 %, 5857 MiB, 12288 MiB, 50, 15.03 W
2026/01/19 16:27:47.243, 3 %, 3 %, 5918 MiB, 12288 MiB, 50, 15.05 W
2026/01/19 16:27:48.263, 3 %, 13 %, 5903 MiB, 12288 MiB, 50, 14.97 W
2026/01/19 16:27:49.281, 3 %, 5 %, 5880 MiB, 12288 MiB, 50, 14.99 W
2026/01/19 16:27:50.293, 75 %, 54 %, 5858 MiB, 12288 MiB, 54, 28.91 W
2026/01/19 16:27:51.305, 84 %, 74 %, 5858 MiB, 12288 MiB, 57, 116.90 W
2026/01/19 16:27:52.314, 84 %, 72 %, 5857 MiB, 12288 MiB, 58, 119.63 W
2026/01/19 16:27:53.327, 84 %, 74 %, 5852 MiB, 12288 MiB, 58, 120.65 W
2026/01/19 16:27:54.344, 82 %, 72 %, 5834 MiB, 12288 MiB, 59, 121.07 W
2026/01/19 16:27:55.358, 83 %, 71 %, 5841 MiB, 12288 MiB, 59, 119.94 W
2026/01/19 16:27:56.370, 86 %, 76 %, 5841 MiB, 12288 MiB, 59, 120.06 W
2026/01/19 16:27:57.377, 88 %, 78 %, 5841 MiB, 12288 MiB, 60, 120.91 W
2026/01/19 16:27:58.382, 85 %, 72 %, 5842 MiB, 12288 MiB, 60, 122.15 W
2026/01/19 16:27:59.406, 85 %, 75 %, 5831 MiB, 12288 MiB, 61, 122.58 W
2026/01/19 16:28:00.418, 83 %, 72 %, 5831 MiB, 12288 MiB, 61, 118.82 W
2026/01/19 16:28:01.432, 82 %, 72 %, 5831 MiB, 12288 MiB, 61, 119.62 W
2026/01/19 16:28:02.445, 86 %, 76 %, 5821 MiB, 12288 MiB, 61, 122.21 W
2026/01/19 16:28:03.447, 88 %, 76 %, 5821 MiB, 12288 MiB, 62, 122.96 W
2026/01/19 16:28:04.464, 88 %, 77 %, 5831 MiB, 12288 MiB, 62, 122.54 W
2026/01/19 16:28:05.465, 88 %, 75 %, 5893 MiB, 12288 MiB, 62, 124.57 W
2026/01/19 16:28:06.466, 87 %, 76 %, 5894 MiB, 12288 MiB, 63, 125.55 W
2026/01/19 16:28:07.468, 86 %, 75 %, 5916 MiB, 12288 MiB, 63, 124.76 W
2026/01/19 16:28:08.469, 87 %, 74 %, 5901 MiB, 12288 MiB, 63, 124.11 W
2026/01/19 16:28:09.470, 86 %, 76 %, 5854 MiB, 12288 MiB, 63, 121.17 W
2026/01/19 16:28:10.471, 88 %, 78 %, 5857 MiB, 12288 MiB, 63, 124.35 W
2026/01/19 16:28:11.472, 87 %, 67 %, 5857 MiB, 12288 MiB, 62, 124.04 W
2026/01/19 16:28:12.479, 85 %, 75 %, 5846 MiB, 12288 MiB, 62, 123.62 W
2026/01/19 16:28:13.644, 88 %, 75 %, 5843 MiB, 12288 MiB, 62, 125.15 W
2026/01/19 16:28:14.662, 89 %, 78 %, 5831 MiB, 12288 MiB, 62, 122.72 W
2026/01/19 16:28:15.689, 88 %, 77 %, 5842 MiB, 12288 MiB, 62, 124.26 W
2026/01/19 16:28:16.707, 85 %, 73 %, 5903 MiB, 12288 MiB, 62, 120.23 W
2026/01/19 16:28:17.721, 87 %, 76 %, 5887 MiB, 12288 MiB, 62, 122.98 W
2026/01/19 16:28:18.736, 88 %, 76 %, 5830 MiB, 12288 MiB, 61, 123.85 W
2026/01/19 16:28:19.760, 82 %, 72 %, 5842 MiB, 12288 MiB, 61, 122.59 W
2026/01/19 16:28:20.770, 83 %, 73 %, 5843 MiB, 12288 MiB, 61, 122.40 W
2026/01/19 16:28:21.779, 81 %, 69 %, 5858 MiB, 12288 MiB, 61, 120.55 W
2026/01/19 16:28:22.784, 87 %, 76 %, 5858 MiB, 12288 MiB, 61, 121.29 W
2026/01/19 16:28:23.791, 80 %, 70 %, 5836 MiB, 12288 MiB, 61, 119.74 W
2026/01/19 16:28:24.799, 89 %, 76 %, 5836 MiB, 12288 MiB, 61, 119.90 W
2026/01/19 16:28:25.805, 84 %, 74 %, 5856 MiB, 12288 MiB, 61, 121.85 W
2026/01/19 16:28:26.811, 81 %, 71 %, 5853 MiB, 12288 MiB, 61, 121.85 W
2026/01/19 16:28:27.818, 84 %, 72 %, 5902 MiB, 12288 MiB, 60, 121.20 W
2026/01/19 16:28:28.838, 86 %, 75 %, 5904 MiB, 12288 MiB, 61, 122.20 W
2026/01/19 16:28:29.851, 87 %, 75 %, 5853 MiB, 12288 MiB, 61, 122.94 W
2026/01/19 16:28:30.862, 87 %, 76 %, 5855 MiB, 12288 MiB, 61, 122.32 W
2026/01/19 16:28:31.874, 87 %, 77 %, 5856 MiB, 12288 MiB, 61, 124.02 W
2026/01/19 16:28:32.886, 87 %, 68 %, 5852 MiB, 12288 MiB, 61, 123.56 W
2026/01/19 16:28:33.887, 87 %, 77 %, 5821 MiB, 12288 MiB, 60, 123.95 W
2026/01/19 16:28:34.888, 86 %, 73 %, 5821 MiB, 12288 MiB, 60, 122.80 W
2026/01/19 16:28:35.889, 87 %, 76 %, 5841 MiB, 12288 MiB, 60, 123.11 W
2026/01/19 16:28:36.891, 84 %, 74 %, 5841 MiB, 12288 MiB, 60, 122.74 W
2026/01/19 16:28:37.892, 87 %, 74 %, 5839 MiB, 12288 MiB, 60, 122.32 W
2026/01/19 16:28:38.893, 84 %, 73 %, 5842 MiB, 12288 MiB, 60, 123.32 W
2026/01/19 16:28:39.894, 87 %, 76 %, 5842 MiB, 12288 MiB, 60, 123.48 W
2026/01/19 16:28:40.896, 86 %, 72 %, 5842 MiB, 12288 MiB, 60, 118.54 W
2026/01/19 16:28:41.906, 84 %, 74 %, 5842 MiB, 12288 MiB, 60, 123.20 W
2026/01/19 16:28:42.907, 89 %, 76 %, 5842 MiB, 12288 MiB, 60, 123.13 W
2026/01/19 16:28:44.031, 88 %, 78 %, 5839 MiB, 12288 MiB, 60, 123.64 W
2026/01/19 16:28:45.055, 81 %, 72 %, 5830 MiB, 12288 MiB, 60, 122.54 W
2026/01/19 16:28:46.074, 82 %, 64 %, 5843 MiB, 12288 MiB, 60, 119.57 W
2026/01/19 16:28:47.092, 86 %, 76 %, 5859 MiB, 12288 MiB, 60, 121.70 W
2026/01/19 16:28:48.109, 88 %, 75 %, 5837 MiB, 12288 MiB, 60, 122.96 W
2026/01/19 16:28:49.133, 86 %, 75 %, 5837 MiB, 12288 MiB, 60, 122.38 W
2026/01/19 16:28:50.144, 82 %, 72 %, 5837 MiB, 12288 MiB, 60, 123.17 W
2026/01/19 16:28:51.156, 87 %, 75 %, 5857 MiB, 12288 MiB, 60, 119.84 W
2026/01/19 16:28:52.170, 87 %, 77 %, 5842 MiB, 12288 MiB, 60, 123.75 W
2026/01/19 16:28:53.179, 89 %, 78 %, 5840 MiB, 12288 MiB, 59, 123.72 W
2026/01/19 16:28:54.189, 87 %, 76 %, 5843 MiB, 12288 MiB, 60, 123.42 W
2026/01/19 16:28:55.201, 87 %, 77 %, 5843 MiB, 12288 MiB, 59, 123.21 W
2026/01/19 16:28:56.219, 89 %, 77 %, 5843 MiB, 12288 MiB, 59, 123.21 W
