timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 19:26:14.093, 86 %, 77 %, 11391 MiB, 12288 MiB, 60, 124.61 W
2026/01/19 19:26:15.095, 86 %, 74 %, 11391 MiB, 12288 MiB, 59, 122.43 W
2026/01/19 19:26:16.127, 85 %, 76 %, 11391 MiB, 12288 MiB, 60, 121.95 W
2026/01/19 19:26:17.128, 85 %, 76 %, 11391 MiB, 12288 MiB, 60, 123.03 W
2026/01/19 19:26:18.130, 88 %, 76 %, 11391 MiB, 12288 MiB, 59, 122.46 W
2026/01/19 19:26:19.131, 80 %, 72 %, 11391 MiB, 12288 MiB, 60, 121.36 W
2026/01/19 19:26:20.151, 84 %, 75 %, 11391 MiB, 12288 MiB, 60, 122.85 W
2026/01/19 19:26:21.153, 86 %, 75 %, 11391 MiB, 12288 MiB, 60, 123.57 W
2026/01/19 19:26:22.154, 81 %, 72 %, 11391 MiB, 12288 MiB, 60, 123.84 W
2026/01/19 19:26:23.155, 79 %, 69 %, 11391 MiB, 12288 MiB, 59, 120.43 W
2026/01/19 19:26:24.177, 83 %, 74 %, 11391 MiB, 12288 MiB, 60, 121.59 W
2026/01/19 19:26:25.178, 90 %, 80 %, 11391 MiB, 12288 MiB, 60, 124.80 W
2026/01/19 19:26:26.209, 85 %, 68 %, 11391 MiB, 12288 MiB, 60, 124.56 W
2026/01/19 19:26:27.210, 86 %, 77 %, 11391 MiB, 12288 MiB, 60, 123.92 W
2026/01/19 19:26:28.212, 80 %, 69 %, 11391 MiB, 12288 MiB, 60, 123.89 W
2026/01/19 19:26:29.214, 88 %, 78 %, 11391 MiB, 12288 MiB, 60, 122.48 W
2026/01/19 19:26:30.215, 80 %, 71 %, 11391 MiB, 12288 MiB, 60, 123.25 W
2026/01/19 19:26:31.216, 85 %, 73 %, 11391 MiB, 12288 MiB, 60, 122.69 W
2026/01/19 19:26:32.218, 84 %, 75 %, 11391 MiB, 12288 MiB, 60, 123.79 W
2026/01/19 19:26:33.220, 84 %, 73 %, 11391 MiB, 12288 MiB, 60, 121.96 W
2026/01/19 19:26:34.221, 87 %, 78 %, 11391 MiB, 12288 MiB, 60, 122.24 W
2026/01/19 19:26:35.223, 85 %, 76 %, 11391 MiB, 12288 MiB, 60, 123.61 W
2026/01/19 19:26:36.224, 89 %, 77 %, 11391 MiB, 12288 MiB, 60, 122.58 W
2026/01/19 19:26:37.264, 85 %, 76 %, 11391 MiB, 12288 MiB, 60, 124.11 W
2026/01/19 19:26:38.265, 81 %, 72 %, 11391 MiB, 12288 MiB, 60, 122.62 W
2026/01/19 19:26:39.274, 86 %, 68 %, 11391 MiB, 12288 MiB, 60, 123.65 W
2026/01/19 19:26:40.310, 83 %, 74 %, 11391 MiB, 12288 MiB, 60, 123.27 W
2026/01/19 19:26:41.315, 85 %, 74 %, 11391 MiB, 12288 MiB, 60, 122.83 W
2026/01/19 19:26:42.320, 86 %, 76 %, 11391 MiB, 12288 MiB, 60, 123.06 W
2026/01/19 19:26:43.325, 85 %, 75 %, 11391 MiB, 12288 MiB, 60, 123.68 W
2026/01/19 19:26:44.346, 86 %, 74 %, 11391 MiB, 12288 MiB, 60, 124.25 W
2026/01/19 19:26:45.367, 83 %, 74 %, 11391 MiB, 12288 MiB, 60, 123.22 W
2026/01/19 19:26:46.385, 88 %, 76 %, 11391 MiB, 12288 MiB, 59, 122.76 W
2026/01/19 19:26:47.419, 84 %, 75 %, 11391 MiB, 12288 MiB, 60, 114.66 W
2026/01/19 19:26:48.440, 87 %, 77 %, 11391 MiB, 12288 MiB, 60, 122.86 W
2026/01/19 19:26:49.463, 88 %, 77 %, 11391 MiB, 12288 MiB, 60, 123.37 W
2026/01/19 19:26:50.481, 89 %, 79 %, 11391 MiB, 12288 MiB, 60, 122.97 W
2026/01/19 19:26:51.511, 89 %, 79 %, 11391 MiB, 12288 MiB, 60, 123.79 W
2026/01/19 19:26:52.533, 85 %, 66 %, 11391 MiB, 12288 MiB, 60, 124.01 W
2026/01/19 19:26:53.554, 84 %, 75 %, 11391 MiB, 12288 MiB, 60, 123.87 W
2026/01/19 19:26:54.575, 82 %, 71 %, 11392 MiB, 12288 MiB, 60, 119.71 W
2026/01/19 19:26:55.577, 86 %, 76 %, 11392 MiB, 12288 MiB, 60, 122.04 W
2026/01/19 19:26:56.603, 86 %, 77 %, 11392 MiB, 12288 MiB, 60, 124.13 W
2026/01/19 19:26:57.625, 85 %, 74 %, 11391 MiB, 12288 MiB, 60, 120.34 W
2026/01/19 19:26:58.646, 89 %, 79 %, 11391 MiB, 12288 MiB, 60, 122.37 W
2026/01/19 19:26:59.681, 88 %, 77 %, 11391 MiB, 12288 MiB, 60, 125.82 W
2026/01/19 19:27:00.702, 88 %, 78 %, 11391 MiB, 12288 MiB, 60, 125.77 W
2026/01/19 19:27:01.705, 86 %, 76 %, 11391 MiB, 12288 MiB, 60, 126.07 W
2026/01/19 19:27:02.707, 83 %, 72 %, 11391 MiB, 12288 MiB, 60, 123.04 W
2026/01/19 19:27:03.709, 87 %, 77 %, 11391 MiB, 12288 MiB, 60, 125.94 W
2026/01/19 19:27:04.715, 86 %, 75 %, 11391 MiB, 12288 MiB, 60, 125.27 W
2026/01/19 19:27:05.716, 87 %, 77 %, 11391 MiB, 12288 MiB, 60, 125.41 W
2026/01/19 19:27:06.718, 86 %, 77 %, 11391 MiB, 12288 MiB, 60, 125.29 W
2026/01/19 19:27:07.761, 89 %, 77 %, 11391 MiB, 12288 MiB, 60, 125.60 W
2026/01/19 19:27:08.768, 88 %, 78 %, 11391 MiB, 12288 MiB, 60, 124.18 W
2026/01/19 19:27:09.777, 89 %, 78 %, 11391 MiB, 12288 MiB, 60, 125.50 W
2026/01/19 19:27:10.794, 84 %, 75 %, 11391 MiB, 12288 MiB, 60, 124.19 W
2026/01/19 19:27:11.819, 88 %, 78 %, 11391 MiB, 12288 MiB, 60, 123.00 W
2026/01/19 19:27:12.845, 87 %, 76 %, 11391 MiB, 12288 MiB, 60, 124.56 W
2026/01/19 19:27:13.869, 0 %, 0 %, 11391 MiB, 12288 MiB, 56, 65.63 W
2026/01/19 19:27:14.907, 0 %, 0 %, 11391 MiB, 12288 MiB, 54, 46.42 W
