timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 18:24:06.977, 0 %, 16 %, 11189 MiB, 12288 MiB, 41, 13.28 W
2026/01/20 18:24:07.998, 0 %, 23 %, 11208 MiB, 12288 MiB, 41, 13.79 W
2026/01/20 18:24:09.019, 0 %, 10 %, 11208 MiB, 12288 MiB, 41, 13.21 W
2026/01/20 18:24:10.042, 0 %, 38 %, 11208 MiB, 12288 MiB, 41, 13.16 W
2026/01/20 18:24:11.063, 0 %, 16 %, 11208 MiB, 12288 MiB, 41, 13.08 W
2026/01/20 18:24:12.095, 0 %, 4 %, 11208 MiB, 12288 MiB, 41, 13.27 W
2026/01/20 18:24:13.117, 11 %, 7 %, 11209 MiB, 12288 MiB, 41, 13.72 W
2026/01/20 18:24:14.901, 1 %, 17 %, 11212 MiB, 12288 MiB, 41, 13.58 W
2026/01/20 18:24:15.934, 3 %, 6 %, 11212 MiB, 12288 MiB, 41, 13.76 W
2026/01/20 18:24:16.964, 3 %, 6 %, 11215 MiB, 12288 MiB, 41, 13.92 W
2026/01/20 18:24:17.996, 0 %, 16 %, 11215 MiB, 12288 MiB, 41, 13.23 W
2026/01/20 18:24:19.034, 0 %, 21 %, 11214 MiB, 12288 MiB, 41, 13.29 W
2026/01/20 18:24:20.056, 19 %, 17 %, 11200 MiB, 12288 MiB, 41, 13.97 W
2026/01/20 18:24:21.100, 0 %, 39 %, 11193 MiB, 12288 MiB, 41, 14.23 W
2026/01/20 18:24:22.121, 1 %, 30 %, 11189 MiB, 12288 MiB, 41, 13.32 W
2026/01/20 18:24:23.141, 0 %, 31 %, 11187 MiB, 12288 MiB, 41, 13.00 W
2026/01/20 18:24:24.161, 0 %, 14 %, 11186 MiB, 12288 MiB, 41, 13.12 W
2026/01/20 18:24:25.182, 3 %, 32 %, 11223 MiB, 12288 MiB, 41, 13.89 W
2026/01/20 18:24:26.206, 10 %, 15 %, 11231 MiB, 12288 MiB, 41, 14.03 W
2026/01/20 18:24:27.226, 1 %, 10 %, 11231 MiB, 12288 MiB, 41, 13.69 W
2026/01/20 18:24:28.247, 1 %, 3 %, 11231 MiB, 12288 MiB, 41, 13.50 W
2026/01/20 18:24:29.268, 0 %, 10 %, 11221 MiB, 12288 MiB, 41, 13.45 W
2026/01/20 18:24:30.290, 1 %, 3 %, 11220 MiB, 12288 MiB, 41, 13.42 W
2026/01/20 18:24:31.311, 1 %, 9 %, 11217 MiB, 12288 MiB, 40, 13.46 W
2026/01/20 18:24:32.343, 0 %, 15 %, 11213 MiB, 12288 MiB, 41, 13.44 W
2026/01/20 18:24:33.366, 0 %, 9 %, 11212 MiB, 12288 MiB, 40, 13.40 W
2026/01/20 18:24:34.387, 1 %, 10 %, 11211 MiB, 12288 MiB, 40, 13.34 W
2026/01/20 18:24:35.409, 0 %, 9 %, 11208 MiB, 12288 MiB, 40, 13.20 W
2026/01/20 18:24:36.430, 5 %, 5 %, 11191 MiB, 12288 MiB, 40, 13.65 W
2026/01/20 18:24:37.456, 1 %, 11 %, 11191 MiB, 12288 MiB, 40, 13.24 W
2026/01/20 18:24:38.482, 1 %, 5 %, 11191 MiB, 12288 MiB, 40, 13.50 W
2026/01/20 18:24:39.507, 0 %, 3 %, 11191 MiB, 12288 MiB, 40, 13.45 W
2026/01/20 18:24:40.533, 0 %, 7 %, 11191 MiB, 12288 MiB, 40, 13.47 W
2026/01/20 18:24:41.560, 1 %, 6 %, 11190 MiB, 12288 MiB, 40, 13.57 W
2026/01/20 18:24:42.585, 2 %, 7 %, 11190 MiB, 12288 MiB, 40, 13.26 W
2026/01/20 18:24:43.611, 1 %, 6 %, 11190 MiB, 12288 MiB, 40, 13.42 W
2026/01/20 18:24:45.450, 2 %, 14 %, 11192 MiB, 12288 MiB, 40, 13.56 W
2026/01/20 18:24:46.488, 2 %, 29 %, 11222 MiB, 12288 MiB, 40, 13.47 W
2026/01/20 18:24:47.509, 18 %, 11 %, 11229 MiB, 12288 MiB, 40, 14.70 W
2026/01/20 18:24:48.528, 9 %, 6 %, 11231 MiB, 12288 MiB, 40, 15.11 W
2026/01/20 18:24:49.546, 11 %, 7 %, 11226 MiB, 12288 MiB, 40, 14.77 W
2026/01/20 18:24:50.553, 6 %, 8 %, 11212 MiB, 12288 MiB, 40, 14.95 W
2026/01/20 18:24:51.561, 6 %, 4 %, 11205 MiB, 12288 MiB, 40, 14.74 W
2026/01/20 18:24:52.576, 6 %, 4 %, 11199 MiB, 12288 MiB, 40, 15.06 W
2026/01/20 18:24:53.589, 0 %, 9 %, 11260 MiB, 12288 MiB, 40, 13.74 W
2026/01/20 18:24:54.595, 0 %, 3 %, 11260 MiB, 12288 MiB, 40, 13.33 W
2026/01/20 18:24:55.602, 0 %, 4 %, 11259 MiB, 12288 MiB, 40, 13.31 W
2026/01/20 18:24:56.610, 0 %, 8 %, 11259 MiB, 12288 MiB, 40, 13.44 W
2026/01/20 18:24:57.616, 4 %, 5 %, 11267 MiB, 12288 MiB, 40, 13.53 W
2026/01/20 18:24:58.623, 2 %, 4 %, 11267 MiB, 12288 MiB, 40, 13.35 W
2026/01/20 18:24:59.629, 2 %, 4 %, 11207 MiB, 12288 MiB, 40, 13.28 W
2026/01/20 18:25:00.638, 2 %, 4 %, 11205 MiB, 12288 MiB, 40, 13.31 W
2026/01/20 18:25:01.644, 2 %, 3 %, 11191 MiB, 12288 MiB, 40, 13.62 W
2026/01/20 18:25:02.651, 0 %, 7 %, 11191 MiB, 12288 MiB, 40, 13.37 W
2026/01/20 18:25:03.657, 1 %, 3 %, 11191 MiB, 12288 MiB, 40, 13.25 W
2026/01/20 18:25:04.666, 0 %, 3 %, 11191 MiB, 12288 MiB, 40, 13.48 W
2026/01/20 18:25:05.673, 0 %, 3 %, 11220 MiB, 12288 MiB, 40, 13.56 W
2026/01/20 18:25:06.679, 4 %, 36 %, 11220 MiB, 12288 MiB, 40, 13.90 W
2026/01/20 18:25:07.687, 1 %, 31 %, 11221 MiB, 12288 MiB, 40, 13.52 W
2026/01/20 18:25:08.700, 7 %, 11 %, 11238 MiB, 12288 MiB, 40, 14.84 W
2026/01/20 18:25:09.707, 15 %, 7 %, 11243 MiB, 12288 MiB, 40, 14.62 W
2026/01/20 18:25:10.714, 2 %, 27 %, 11245 MiB, 12288 MiB, 40, 14.57 W
2026/01/20 18:25:11.720, 1 %, 27 %, 11246 MiB, 12288 MiB, 40, 14.12 W
2026/01/20 18:25:12.727, 2 %, 4 %, 11242 MiB, 12288 MiB, 40, 13.73 W
2026/01/20 18:25:13.733, 1 %, 7 %, 11241 MiB, 12288 MiB, 40, 13.68 W
2026/01/20 18:25:14.741, 2 %, 5 %, 11232 MiB, 12288 MiB, 40, 13.46 W
2026/01/20 18:25:16.521, 1 %, 5 %, 11219 MiB, 12288 MiB, 40, 13.40 W
2026/01/20 18:25:17.527, 1 %, 3 %, 11215 MiB, 12288 MiB, 40, 13.50 W
2026/01/20 18:25:18.533, 1 %, 3 %, 11209 MiB, 12288 MiB, 40, 13.41 W
2026/01/20 18:25:19.542, 0 %, 4 %, 11194 MiB, 12288 MiB, 40, 13.52 W
2026/01/20 18:25:20.549, 0 %, 3 %, 11184 MiB, 12288 MiB, 40, 13.48 W
2026/01/20 18:25:21.555, 12 %, 9 %, 11221 MiB, 12288 MiB, 40, 13.68 W
2026/01/20 18:25:22.561, 0 %, 3 %, 11221 MiB, 12288 MiB, 40, 13.52 W
2026/01/20 18:25:23.571, 0 %, 3 %, 11221 MiB, 12288 MiB, 40, 13.35 W
2026/01/20 18:25:24.578, 1 %, 26 %, 11222 MiB, 12288 MiB, 40, 13.21 W
2026/01/20 18:25:25.585, 0 %, 15 %, 11224 MiB, 12288 MiB, 40, 13.80 W
2026/01/20 18:25:26.592, 10 %, 12 %, 11227 MiB, 12288 MiB, 40, 14.04 W
2026/01/20 18:25:27.598, 0 %, 8 %, 11221 MiB, 12288 MiB, 40, 13.23 W
2026/01/20 18:25:28.604, 9 %, 8 %, 11206 MiB, 12288 MiB, 40, 13.49 W
2026/01/20 18:25:29.616, 1 %, 13 %, 11206 MiB, 12288 MiB, 40, 13.35 W
2026/01/20 18:25:30.623, 2 %, 27 %, 11209 MiB, 12288 MiB, 40, 13.65 W
2026/01/20 18:25:31.629, 3 %, 17 %, 11209 MiB, 12288 MiB, 40, 13.13 W
2026/01/20 18:25:32.635, 3 %, 4 %, 11205 MiB, 12288 MiB, 40, 13.51 W
2026/01/20 18:25:33.644, 1 %, 30 %, 11196 MiB, 12288 MiB, 40, 13.38 W
2026/01/20 18:25:34.651, 0 %, 14 %, 11194 MiB, 12288 MiB, 40, 12.89 W
2026/01/20 18:25:35.658, 1 %, 25 %, 11188 MiB, 12288 MiB, 40, 12.94 W
2026/01/20 18:25:36.665, 4 %, 28 %, 11189 MiB, 12288 MiB, 40, 13.10 W
2026/01/20 18:25:37.671, 1 %, 6 %, 11189 MiB, 12288 MiB, 40, 13.21 W
2026/01/20 18:25:38.682, 0 %, 35 %, 11201 MiB, 12288 MiB, 40, 13.20 W
2026/01/20 18:25:39.688, 6 %, 4 %, 11208 MiB, 12288 MiB, 40, 14.49 W
2026/01/20 18:25:40.696, 7 %, 4 %, 11206 MiB, 12288 MiB, 40, 14.48 W
2026/01/20 18:25:41.704, 7 %, 4 %, 11202 MiB, 12288 MiB, 40, 14.52 W
2026/01/20 18:25:42.710, 8 %, 4 %, 11194 MiB, 12288 MiB, 40, 14.67 W
2026/01/20 18:25:43.721, 8 %, 4 %, 11189 MiB, 12288 MiB, 40, 14.74 W
2026/01/20 18:25:44.728, 1 %, 4 %, 11192 MiB, 12288 MiB, 40, 13.95 W
2026/01/20 18:25:46.509, 1 %, 3 %, 11192 MiB, 12288 MiB, 40, 12.92 W
2026/01/20 18:25:47.515, 1 %, 10 %, 11192 MiB, 12288 MiB, 40, 12.87 W
2026/01/20 18:25:48.522, 1 %, 12 %, 11192 MiB, 12288 MiB, 40, 12.84 W
2026/01/20 18:25:49.529, 1 %, 3 %, 11192 MiB, 12288 MiB, 40, 13.22 W
2026/01/20 18:25:50.536, 4 %, 5 %, 11193 MiB, 12288 MiB, 40, 13.01 W
2026/01/20 18:25:51.542, 2 %, 8 %, 11193 MiB, 12288 MiB, 40, 13.05 W
2026/01/20 18:25:52.550, 0 %, 4 %, 11192 MiB, 12288 MiB, 40, 12.89 W
2026/01/20 18:25:53.557, 0 %, 27 %, 11192 MiB, 12288 MiB, 40, 12.90 W
2026/01/20 18:25:54.563, 0 %, 12 %, 11203 MiB, 12288 MiB, 40, 13.23 W
2026/01/20 18:25:55.573, 0 %, 3 %, 11202 MiB, 12288 MiB, 40, 13.06 W
2026/01/20 18:25:56.580, 1 %, 4 %, 11192 MiB, 12288 MiB, 40, 13.05 W
2026/01/20 18:25:57.587, 20 %, 9 %, 11202 MiB, 12288 MiB, 40, 13.47 W
2026/01/20 18:25:58.595, 2 %, 15 %, 11202 MiB, 12288 MiB, 40, 12.84 W
2026/01/20 18:25:59.601, 2 %, 12 %, 11202 MiB, 12288 MiB, 40, 12.91 W
2026/01/20 18:26:00.611, 1 %, 7 %, 11193 MiB, 12288 MiB, 40, 12.96 W
2026/01/20 18:26:01.617, 1 %, 3 %, 11202 MiB, 12288 MiB, 40, 13.56 W
2026/01/20 18:26:02.623, 1 %, 4 %, 11202 MiB, 12288 MiB, 40, 12.94 W
2026/01/20 18:26:03.629, 1 %, 17 %, 11202 MiB, 12288 MiB, 40, 13.45 W
2026/01/20 18:26:04.636, 0 %, 6 %, 11202 MiB, 12288 MiB, 40, 13.03 W
2026/01/20 18:26:05.647, 8 %, 4 %, 11203 MiB, 12288 MiB, 40, 14.09 W
2026/01/20 18:26:06.654, 19 %, 10 %, 11217 MiB, 12288 MiB, 40, 15.06 W
2026/01/20 18:26:07.671, 11 %, 6 %, 11210 MiB, 12288 MiB, 40, 14.70 W
2026/01/20 18:26:08.691, 8 %, 4 %, 11204 MiB, 12288 MiB, 40, 14.62 W
2026/01/20 18:26:09.698, 7 %, 4 %, 11204 MiB, 12288 MiB, 40, 14.34 W
2026/01/20 18:26:10.706, 8 %, 4 %, 11204 MiB, 12288 MiB, 40, 14.33 W
2026/01/20 18:26:11.712, 8 %, 5 %, 11185 MiB, 12288 MiB, 40, 14.64 W
2026/01/20 18:26:12.718, 8 %, 4 %, 11179 MiB, 12288 MiB, 40, 14.53 W
2026/01/20 18:26:13.739, 11 %, 6 %, 11213 MiB, 12288 MiB, 40, 15.15 W
2026/01/20 18:26:14.755, 8 %, 4 %, 11208 MiB, 12288 MiB, 40, 14.52 W
2026/01/20 18:26:15.761, 6 %, 6 %, 11201 MiB, 12288 MiB, 40, 14.27 W
2026/01/20 18:26:17.538, 2 %, 4 %, 11201 MiB, 12288 MiB, 39, 13.62 W
2026/01/20 18:26:18.544, 3 %, 10 %, 11203 MiB, 12288 MiB, 40, 14.12 W
2026/01/20 18:26:19.577, 85 %, 75 %, 11284 MiB, 12288 MiB, 48, 80.75 W
2026/01/20 18:26:20.585, 84 %, 75 %, 11285 MiB, 12288 MiB, 49, 123.46 W
2026/01/20 18:26:21.591, 82 %, 73 %, 11282 MiB, 12288 MiB, 49, 123.97 W
2026/01/20 18:26:22.597, 83 %, 74 %, 11284 MiB, 12288 MiB, 50, 125.43 W
2026/01/20 18:26:23.603, 85 %, 77 %, 11279 MiB, 12288 MiB, 50, 124.33 W
2026/01/20 18:26:24.609, 84 %, 75 %, 11274 MiB, 12288 MiB, 51, 126.10 W
2026/01/20 18:26:25.617, 85 %, 75 %, 11266 MiB, 12288 MiB, 51, 127.28 W
2026/01/20 18:26:26.625, 78 %, 69 %, 11283 MiB, 12288 MiB, 52, 122.43 W
2026/01/20 18:26:27.631, 83 %, 73 %, 11283 MiB, 12288 MiB, 52, 106.25 W
2026/01/20 18:26:28.636, 82 %, 73 %, 11275 MiB, 12288 MiB, 52, 126.68 W
2026/01/20 18:26:29.649, 80 %, 71 %, 11274 MiB, 12288 MiB, 53, 123.42 W
2026/01/20 18:26:30.654, 86 %, 77 %, 11274 MiB, 12288 MiB, 54, 125.66 W
